open,high,low,close,volume,final_sentiment,sentiment_3d_avg,sentiment_7d_avg,sentiment_14d_avg,target,date
0.6651413928800218,0.6631530494821632,0.6539567677892197,0.649958383427356,0.07127175798823866,0.6053140795448082,0.5179169957957287,0.4806960551207714,0.41236353123299085,1638.45,2023-05-16
0.6451908117507092,0.6430840046029919,0.6366546061786806,0.6417737908073616,0.0661956962912089,0.6184952688840804,0.572563755969969,0.5149485991173244,0.41236353123299085,1645.0,2023-05-17
0.6433604832067357,0.6467203682393555,0.6502458484089433,0.6478313141588828,0.10936635162368508,0.5640132879295897,0.5960081874237789,0.5252757451953355,0.41236353123299085,1646.9,2023-05-18
0.6433604832067357,0.6430840046029919,0.6424065312181091,0.6495884583371868,0.06618098501307447,0.5584198541313605,0.5759963637373716,0.5165201848475378,0.461776250920489,1641.05,2023-05-19
0.6406149903907752,0.6457537399309551,0.6434734205399388,0.6441783038934615,0.06139509292353174,0.7300631318167091,0.6236072664101935,0.5629097159066319,0.4911763303904889,1637.2,2023-05-22
0.6442756474787223,0.6427157652474108,0.6441692179237406,0.6406177749005827,0.04819645199534157,0.814064114780005,0.7303149263715822,0.64071040021316,0.5381888380701434,1615.8,2023-05-23
0.624645373844605,0.6290448791714615,0.6257537804991185,0.6208267825765282,0.07322101584589671,0.6610479320534162,0.7741108305056997,0.6772453011400059,0.5692127996920026,1609.6,2023-05-24
0.6138006772215612,0.6155120828538548,0.6106781705167454,0.6150929436789051,0.06464277863308215,0.573013774516019,0.7070909784736893,0.6694801610114594,0.60164807392262,1615.8,2023-05-25
0.6168207193191177,0.6145454545454546,0.615224046757584,0.6208267825765282,0.057571047426752335,0.597024450759301,0.6144706302102144,0.6643184787528907,0.6193048321838632,1635.5,2023-05-26
0.6255147799029925,0.6347986191024165,0.636190741256146,0.6390455932673634,0.04672491453492421,0.49461855255354503,0.5434479111136641,0.6476356689807193,0.6154472490552404,1636.75,2023-05-29
0.6301821176901252,0.6363176064441888,0.6396233416829018,0.6402016091741424,0.08118395880251511,0.6828512395410826,0.5903203770700628,0.6775495395535976,0.6282893288886073,1610.85,2023-05-30
0.6267960098837742,0.629228998849252,0.6174505983857501,0.6162489595856838,0.09515774183735302,0.5234723286836315,0.5589324591385446,0.6278841715588522,0.6263010529345635,1604.0,2023-05-31
0.617644367163906,0.6153739930955121,0.6131366546061785,0.6099139924165357,0.11098692405509288,0.43696686897862846,0.5343299560210727,0.5372282798226355,0.6184985583907949,1606.5,2023-06-01
0.6108263933376041,0.6106789413118526,0.6140643844512477,0.6122260242300935,0.03781940990461469,0.5202064959146493,0.4649223071202394,0.5033693584734872,0.6201227496898013,1604.4,2023-06-02
0.612702480095177,0.6122439585730725,0.6154095927265979,0.6102839175067051,0.03970453325199695,0.8848202536451342,0.619125322524031,0.5783290531657913,0.660906622546171,1599.4,2023-06-05
0.6064336048320673,0.6061219792865361,0.605946748306893,0.6056598538795895,0.07005804603084202,0.6645811400857569,0.7162583196414067,0.5945699883140215,0.6676311978354794,1607.7,2023-06-06
0.6025899148897227,0.6086075949367088,0.609425735225902,0.6133357995006011,0.053776095868339785,0.5084475167590716,0.7112402472557591,0.5978945341594203,0.6595233721179299,1608.7,2023-06-07
0.6024068820353252,0.6209896432681242,0.6161517766026532,0.6142606122260242,0.08179076301263982,0.6110447696018686,0.5944082350403799,0.5806319324373223,0.6672020857225032,1610.6,2023-06-08
0.6139837100759586,0.6140851553509782,0.6196307635216625,0.6160177564043282,0.03861364786250058,0.7308948673384719,0.6227072122826671,0.6304972534316017,0.6673234476061138,1600.8,2023-06-09
0.6109179097648028,0.6115995397008055,0.6126264031913906,0.6069545916951818,0.02780012467042944,0.7531893098207796,0.7271492745678368,0.7065185653895466,0.6584409593619645,1603.5,2023-06-12
0.5903724718586985,0.6053394706559264,0.6039521291399943,0.6094515860538242,0.0604769345052772,0.8297108113190352,0.8204636695592865,0.7809248094594665,0.6830512401391224,1601.75,2023-06-13
0.6089960647936306,0.6081012658227848,0.6133222005751924,0.6078331637843338,0.04289331082639826,0.9211213368936348,0.9016416511905602,0.7896517548549172,0.7338450181658416,1582.05,2023-06-14
0.6030932552393153,0.6025316455696202,0.5936543278597273,0.5896143530934986,0.07724852984341002,0.8947589298141752,0.9620556200679968,0.8449875416261952,0.7772886564962526,1602.75,2023-06-15
0.5876727372563375,0.6055235903337169,0.5982929770850727,0.6087579765097569,0.03313674435084331,0.7947975329536769,0.9471565922068467,0.9138273869335649,0.8210889818743938,1604.15,2023-06-16
0.6094994051432232,0.6101726121979286,0.6116059003618144,0.6100527143253492,0.05350626905947256,0.7471506319464702,0.8729156586311683,0.9465478548201846,0.8304711654810496,1607.5,2023-06-19
0.6032305298801135,0.6071806674338319,0.6044623805547824,0.6131508369555166,0.042649453835021105,0.8490514966221674,0.853410291261684,0.9749532455026212,0.8779777346387018,1635.6,2023-06-20
0.6140752265031573,0.6313463751438434,0.6233416829019389,0.6391380745399057,0.05233539897294661,0.7421357356261375,0.8309371915604611,0.9722959160295349,0.9225061544388563,1643.6,2023-06-21
0.6360391690308409,0.6500345224395857,0.6493645050561276,0.6465365763432905,0.12500765893538432,0.6531752164226985,0.7908337581475425,0.9298559566909284,0.9419081565897208,1643.5,2023-06-22
0.6337970165644733,0.6521979286536249,0.644725855830782,0.6464440950707483,0.04565111277471798,0.6859298028333094,0.7212225736839933,0.8733148429956086,0.9128872489680383,1635.55,2023-06-23
0.6406149903907752,0.6437744533947066,0.6397625011596624,0.6390918339036346,0.03392687233414635,0.6558684338784885,0.684408530648729,0.8158844820542728,0.9116159428749405,1658.6,2023-06-26
0.6387389036332021,0.6641657077100115,0.648900640133593,0.6604087672246369,0.07376965468736321,0.7392855482138496,0.721155587715768,0.8025391486298886,0.9452984508036818,1676.15,2023-06-27
0.6634940971904457,0.6706098964326813,0.6692643102328601,0.6766392305558125,0.13168537727718757,0.8449072699662812,0.7889982488180094,0.8260402886978498,0.9794222711859512,1701.4,2023-06-28
0.6946096824379975,0.6972151898734177,0.6903701642081825,0.6999907518727458,0.08922629224297038,0.8719212547231228,0.8811974677959161,0.8315382824846452,1.0,1719.8,2023-06-30
0.7023885787498856,0.7420483314154199,0.7151869375637814,0.717007306020531,0.09689051702503403,0.7430078423791469,0.8827859340492368,0.831747940911652,0.9985143810330223,1728.2,2023-07-03
0.7124096275281413,0.7323820483314153,0.718712310975044,0.724775732914085,0.0849411418102704,0.7613812153616295,0.8471417014548714,0.857761154835213,0.9885441341759577,1673.3,2023-07-04
0.7058204447698362,0.7075258918296893,0.6767325354856664,0.6740035142883566,0.08127359946392607,0.7286394526240993,0.7859970693430015,0.8680287487533211,0.9604583263383623,1675.0,2023-07-05
0.6662395900064062,0.677928653624856,0.6691715372483533,0.6755756959215758,0.11501498274803282,0.709711662449227,0.7717881283419763,0.8809729056104313,0.9334573334303423,1660.4,2023-07-06
0.6589182758305114,0.6660989643268124,0.6653678448835698,0.6620734301303987,0.042470987304531596,0.7282292399549537,0.7576407257386644,0.8783149188558724,0.9237440853897069,1656.45,2023-07-07
0.6552576187425643,0.6677100115074798,0.6592448279061136,0.6584204198649773,0.08404814291878862,1.0,0.8734421785114882,0.9155999160271769,0.9606383561932103,1648.4,2023-07-10
0.6570879472865379,0.6670195627157652,0.6553483625568233,0.6509756774253216,0.11167001713625317,0.9091664819499894,0.958558302001372,0.9245538379260075,0.9694099760912823,1632.95,2023-07-11
0.6500869406058387,0.6580897583429229,0.6383245198998051,0.6366873208175347,0.1573342476173615,0.7984663244761732,0.9885315479456981,0.9378863090719015,0.9776293994402624,1641.1,2023-07-12
0.651322412373021,0.6499424626006906,0.6484367752110585,0.6442245445297327,0.09195996553437437,0.6577927081907794,0.8424966805923875,0.912983161155135,0.9783031562822745,1644.5,2023-07-13
0.6484854031298617,0.646398158803222,0.6456071991835977,0.6473689077961714,0.053276839744478784,0.8142281108989364,0.8019823118018208,0.9335590635909183,0.9970236797221531,1678.9,2023-07-14
0.6451908117507092,0.6725431530494822,0.6437517394934595,0.679182465550726,0.10847950193842472,0.37656407545937237,0.6219381092207119,0.8534688695770328,0.956269254605567,1677.5,2023-07-17
0.6891186968060767,0.6927963176064441,0.6780777437610168,0.6778877277351337,0.18010895376059363,0.45140351767619913,0.533862785341416,0.7869187078133981,0.9142632267642402,1685.1,2023-07-18
0.6736524206094994,0.6787571921749137,0.6827163929863622,0.6849163044483492,0.07175128803474805,0.4436000325952763,0.37569952129658746,0.6531576269020697,0.8557068696534835,1688.75,2023-07-19
0.6736981788230987,0.6817491369390104,0.6873550422117078,0.6882918708961435,0.1241406658743134,0.5409025711766402,0.4458299685358392,0.5646253090526598,0.8074065988408722,1675.75,2023-07-20
0.6726457399103138,0.6797238204833141,0.6810928657574913,0.6762693054656433,0.09250173941281914,0.4838040208387722,0.45965668495824896,0.48897906116930656,0.7695851241073899,1678.4,2023-07-21
0.6712729935023336,0.6749827387802071,0.6781705167455236,0.6787200591880146,0.07005037527871806,0.1522915017565852,0.33534255233119603,0.3674542737218723,0.6807103880921692,1696.6,2023-07-24
0.6769012537750527,0.68819332566168,0.6858706744595973,0.6955516507907148,0.12364919754456884,0.29460944672956935,0.23023846887200405,0.24253558527335622,0.6173793198850744,1690.7,2023-07-25
0.6905829596412554,0.6887456846950516,0.6947768809722608,0.6900952557107186,0.053427967966488965,0.16799213783109676,0.09546768067577643,0.1923939435420316,0.5383348397874411,1673.15,2023-07-26
0.6908575089228517,0.6918757192174912,0.6757120326560906,0.6738647923795432,0.13208681330500777,0.4651265603294751,0.22896812726364824,0.19569302536487293,0.49994446695022376,1643.5,2023-07-27
0.6557152008785576,0.6604833141542003,0.6512663512385193,0.6464440950707483,0.08993905096761474,0.4242503650844413,0.28429159572459983,0.1910412773541808,0.4159345162467054,1651.2,2023-07-28
0.6452365699643086,0.649344073647871,0.6490397996103534,0.6535651530565062,0.07541981623479845,0.24126625656437886,0.3155608774312303,0.11900734552314399,0.3184785013284446,1662.25,2023-07-31
0.6492632927610507,0.6591484464902188,0.6595231468596343,0.6637843336724315,0.077286145339154,0.18090492926577012,0.19427103590888967,0.046189027281955175,0.22836762809162345,1640.5,2023-08-01
0.6378694975748147,0.6444649021864212,0.6438908989702199,0.643669656894479,0.06090506961223308,0.6123307301902354,0.27453318060129217,0.15678454860077298,0.22173408757488425,1628.65,2023-08-02
0.6360391690308409,0.6443268124280782,0.6344744410427683,0.6327106260982153,0.12743359281558075,0.7067275250443951,0.47316592814215364,0.25585960763720283,0.20604824364106408,1652.2,2023-08-03
0.631600622311705,0.6490678941311853,0.6402727525744503,0.6544899657819293,0.08177451668375757,0.24005195895919523,0.49840656106366676,0.2731831161365486,0.18612921029370508,1651.25,2023-08-04
0.6571794637137365,0.6551438434982738,0.6572502087392149,0.6536113936927773,0.06132055968238368,0.1971621362510408,0.32123590457464246,0.20876325073342797,0.1490318252064274,1649.9,2023-08-07
0.646746591013087,0.6482393555811276,0.6521476945913349,0.6523628965134561,0.09614710230158442,0.2160242849395395,0.11183130013242507,0.15870475471297235,0.11582533026061861,1650.5,2023-08-08
0.6479363045666697,0.6472266973532795,0.641989052787828,0.65291778414871,0.07271036163261209,0.37253516072952597,0.16836769564517207,0.19026239587006383,0.09125816253012478,1635.85,2023-08-09
0.6424910771483481,0.6469965477560414,0.6418962798033212,0.6393692777212615,0.11191916352536838,0.3763613955415351,0.24483988278631624,0.2372510186805637,0.07558077585492298,1618.8,2023-08-10
0.6345749061956623,0.6324050632911392,0.6281658780962984,0.6236012207527976,0.061151533038750934,0.3777972391802315,0.3138755009024352,0.1808681015252397,0.1084852272613048,1610.9,2023-08-11
0.6094994051432232,0.6108630609896432,0.6133685870674459,0.6162952002219552,0.06808084214666665,0.6165771102634838,0.4180189092454206,0.15919553209295595,0.1554648272493763,1606.2,2023-08-14
0.5839663219547908,0.6059378596087458,0.5957881065033861,0.6119485804124666,0.07445767703705387,0.3630914682955352,0.412356049009707,0.18877478933194303,0.18393255721504234,1597.3,2023-08-16
0.5972362038985997,0.6061680092059839,0.6075702755357639,0.6037177471562009,0.11665243623605143,0.32854958382071897,0.3913399134976169,0.2203609288622442,0.16400405988231018,1590.75,2023-08-17
0.5880388029651322,0.5936478711162255,0.5996845718526764,0.5976602238046796,0.055316413505812234,0.32594589441992766,0.2673148208993372,0.2467865833571421,0.14966005819540948,1589.5,2023-08-18
0.5998901802873615,0.5975143843498273,0.6010761666202802,0.5965042078979007,0.04677213197566842,0.7201229468345991,0.41967581921048913,0.3303482668666792,0.2195319686648816,1582.7,2023-08-21
0.5960922485586162,0.5952128883774453,0.5945820577047962,0.5902154813650237,0.07026223478999132,0.5621245104601242,0.5193524895950029,0.3750065639562107,0.2751572548677129,1586.6,2023-08-22
0.5811293127116317,0.5883544303797467,0.5883198812505797,0.5938222509941736,0.07977193719528483,0.5026717947273575,0.5947691859279315,0.40502697464425685,0.25915647743988557,1579.3,2023-08-23
0.5933009975290564,0.5935558112773304,0.5910102978012803,0.5870711180985851,0.09473351413230066,0.44941225277266883,0.479245054079519,0.3648397831664132,0.22161056854498803,1561.5,2023-08-24
0.5761416674293034,0.5763406214039125,0.5745430930513036,0.5706094515860539,0.06530187360416452,0.43514297489518516,0.4250564609478341,0.3821612928153318,0.2500770853042832,1577.75,2023-08-25
0.5641987736798755,0.5810817031070196,0.5774190555710177,0.5856376583741792,0.0625952370130284,0.610439735474188,0.47104577008469684,0.4499289664176545,0.31038008617843416,1590.3,2023-08-28
0.590006406149904,0.5902876869965478,0.5959272659801464,0.5972440580782391,0.0776119362268974,0.23068685846105647,0.3777060467368257,0.42702826123633797,0.3125195614017402,1578.7,2023-08-29
0.603047497025716,0.6006904487917147,0.5887373596808609,0.5865162304633312,0.06083277817540294,0.1324890834267624,0.24855035089854233,0.2857584097728907,0.2774934703756716,1571.45,2023-08-30
0.5802141484396448,0.581542002301496,0.578903423323128,0.5798113382040139,0.22287194282995643,0.208655552327924,0.07709140979820563,0.20078286577906324,0.25302283458771524,1574.7,2023-08-31
0.5728928342637503,0.5777215189873418,0.575424436404119,0.5828169795616388,0.09491579353077667,0.12809931557001053,0.033312803740483135,0.11073393941872456,0.2165884037498352,1584.55,2023-09-01
0.5902809554314998,0.5891829689298044,0.589850635494944,0.5919263849070563,0.054056573498524656,0.5882284633227863,0.22779679482942644,0.14410598733204127,0.212451938370489,1574.9,2023-09-04
0.5888166925963212,0.5863751438434984,0.5858613971611466,0.5830019421067235,0.08475408619817731,0.3369959525543101,0.2825652751386648,0.12051099709906321,0.2086442364492803,1595.5,2023-09-05
0.5782007870412738,0.5970540851553509,0.589850635494944,0.6020530842504394,0.12438816917391847,0.29455725300982066,0.35360018116129965,0.044571412680193184,0.20368427840060502,1610.85,2023-09-06
0.5953143589274275,0.6099424626006905,0.6012153260970405,0.6162489595856838,0.07461703421145995,0.3793487757507249,0.2644620529054217,0.08031041324083153,0.21147650814067967,1623.4,2023-09-07
0.6070284616088588,0.6273417721518987,0.6201874014287039,0.6278553592897439,0.07527847452400743,0.2286497269305318,0.21822596423662377,0.10342786897360104,0.13976366896137968,1631.8,2023-09-08
0.6258808456117873,0.6306559263521289,0.6354021708878375,0.635623786183298,0.06868543606377912,0.4102485229240088,0.26759650560215786,0.1518917353121185,0.1176028312426923,1636.9,2023-09-11
0.6360391690308409,0.6365477560414269,0.6363762872251599,0.640340331082956,0.0854771761294675,0.5857532716319862,0.35567836095301086,0.26191382631211124,0.12972558452964314,1643.9,2023-09-12
0.6280772398645555,0.6445569620253163,0.6396697281751553,0.6468140201609175,0.10210333778868684,0.6839717897830928,0.5499842645477802,0.28493095713099426,0.16395111233944518,1642.9,2023-09-13
0.6399286171867851,0.6430840046029919,0.6456999721681045,0.6458892074354944,0.050602056581763484,0.5981790795515549,0.6301824793889695,0.34772056789590616,0.18774036774571926,1661.75,2023-09-14
0.6451908117507092,0.6614959723820483,0.6595231468596343,0.6633219273097198,0.3879358822177259,0.4491907301847006,0.5719052506360434,0.38489515859271645,0.16421187521380828,1629.05,2023-09-15
0.6486226777706599,0.647686996547756,0.6373504035624824,0.6330805511883845,0.08102721256486485,0.014376649715060641,0.28615962276447,0.29715420075487164,0.13264918047396,1563.7,2023-09-18
0.5985174338793813,0.5961334867663982,0.5763985527414417,0.5726440395819848,0.25753184916314054,0.4754398514121667,0.2337814083622592,0.3564836683011786,0.18269050983826454,1553.35,2023-09-20
0.5564198773679876,0.568469505178366,0.5547360608590777,0.5630722278738555,0.16157270729828352,0.449333414120984,0.23384229785879335,0.36587985377939625,0.21780878708672272,1529.65,2023-09-21
0.5619108629999083,0.5642807825086306,0.5423972539196584,0.5411541662813281,0.1365050314799519,0.4365650010576731,0.4140085928563977,0.33001431549693944,0.2628182590169067,1531.0,2023-09-22
0.5307952777523566,0.5424626006904488,0.543556916225995,0.5424026634606492,0.08812280683281969,0.6746700816425482,0.49902887424971,0.327778142585204,0.2754313040861244,1537.65,2023-09-25
0.5307952777523566,0.5418181818181819,0.543556916225995,0.5485526680847129,0.059687351217400805,0.5361598193173998,0.5360815112598304,0.3128684305574762,0.30449210693169315,1526.85,2023-09-26
0.5289649492083828,0.5349136939010356,0.5342796177753038,0.5385646906501432,0.08616411809153506,0.49424935506298384,0.5606979562835186,0.323700728762327,0.33362998671832755,1523.7,2023-09-27
0.5390317562002378,0.5396087456846949,0.5373875127562853,0.5356515305650608,0.1222122639993961,0.7142591611227914,0.5775923536529356,0.4919556653567724,0.38249811143599266,1526.3,2023-09-28
0.5296055641987736,0.5376294591484466,0.5410520456443082,0.5380560436511607,0.06976753430060768,0.5956533150855434,0.6029808388513435,0.5208555283744659,0.4360490847743236,1508.05,2023-09-29
0.5326256062963302,0.5298504027617951,0.5259300491696817,0.5211782114121891,0.0853384228473568,0.49846968814133147,0.6047818401626388,0.5326681119653202,0.4489217907066534,1529.55,2023-10-03
0.5033403495927518,0.5372151898734178,0.5103905742647741,0.5410616850087858,0.12062598937340638,0.4181392918535686,0.4784144983074019,0.5282384877308061,0.4244645590829276,1535.75,2023-10-04
0.539992678685824,0.5524510932105867,0.5506076630485202,0.546795523906409,0.10681333264770734,0.5100186133145146,0.44187041344043076,0.4886555264306395,0.39908234970994394,1534.05,2023-10-05
0.5481833989201061,0.546421173762946,0.54805640597458,0.5452233422731897,0.03759353236393183,0.4306875880379971,0.41294481707108843,0.46329952267695773,0.37464299084282726,1516.25,2023-10-06
0.5335407705683171,0.5326121979286537,0.5314964282400965,0.5287616757606585,0.0346576150111001,0.9859417812028219,0.6552510542544411,0.5815046165829715,0.4529625009241621,1524.85,2023-10-09
0.5267227967420152,0.5316915995397008,0.5344651637443176,0.536715065199297,0.0724966609607645,0.7194104231587066,0.7446077275555864,0.5827430033880524,0.5558368215652912,1539.6,2023-10-10
0.5354626155394893,0.5437974683544305,0.5468039706837369,0.5503560528992878,0.06814600302518438,0.8763510329423536,0.9347918750550218,0.650224010486241,0.6143353885713825,1549.85,2023-10-11
0.5409536011714102,0.5528653624856156,0.549679933203451,0.5598353833348747,0.04719543234801096,0.8001983784577722,0.8555270147470537,0.7227609589460694,0.6655315102360508,1535.75,2023-10-12
0.5445227418321588,0.5499194476409665,0.5481491789590871,0.546795523906409,0.08707966107141869,0.7269345157959951,0.858737875229983,0.7969967342058291,0.707900496926852,1529.6,2023-10-13
0.5367438455202709,0.5367088607594938,0.539382131923184,0.5411079256450569,0.03781124847644525,0.6643426155568604,0.768264580675125,0.8340969257223452,0.7063935747090409,1541.2,2023-10-16
0.5589365791159513,0.5563176064441887,0.552834214676686,0.551835753259965,0.07167796572806087,0.5419899289054579,0.6580757051531565,0.8608545143178944,0.7072442695065473,1519.75,2023-10-17
0.5456209389585431,0.5429228998849253,0.5371555802950179,0.5319985202996395,0.06788229841284801,0.6268340853996083,0.6153584591305463,0.774523392160811,0.7265902421032172,1514.95,2023-10-18
0.5128580580214148,0.5291599539700805,0.5233324056034883,0.5275594192176086,0.06571288906890949,0.6933241898419051,0.6277261685794909,0.7682521431137701,0.723535536031984,1522.8,2023-10-19
0.5124919923126201,0.5298504027617951,0.5250023193246127,0.5348191991121799,0.045099196757461435,0.5581379355419269,0.6346172315802519,0.6917522682720062,0.7180615157374767,1506.05,2023-10-20
0.5294225313443763,0.5314614499424625,0.5204564430837739,0.5193285859613429,0.04798501563588736,0.8984825575899986,0.7505415545054602,0.7153802316209804,0.7764290064056802,1496.5,2023-10-23
0.5271346206644092,0.5259838895281933,0.5124315799239261,0.5104966244335524,0.06134549412840163,0.4998594004237099,0.6679816396922685,0.6607903418660664,0.7883531169497895,1463.4,2023-10-25
0.4999084835728014,0.49762945914844636,0.4834864087577697,0.4798853232220476,0.12267955415445887,0.4820913491440677,0.6355292243782351,0.616976309118108,0.7842781372295029,1469.15,2023-10-26
0.4800036606570879,0.4847410817031069,0.48965581222747945,0.4852029963932306,0.0695126303457844,0.3946509119075987,0.42052215320615627,0.5815553397999869,0.7790198805122799,1485.1,2023-10-27
0.47428388395717036,0.4957422324510933,0.4850171630021338,0.49995375936372877,0.05008917406900624,0.404256831465275,0.37972434202373373,0.5280467563768044,0.6941438840913756,1476.5,2023-10-30
0.5115768280406332,0.5086766398158803,0.49624269412747,0.4920003699250902,0.07107534801997563,0.26053167604404376,0.28517510754966857,0.4240014690883107,0.6271870358605486,1474.5,2023-10-31
0.47336871968518346,0.4842347525891829,0.48534186844790783,0.490150744474244,0.07387229601317205,0.5614945384975558,0.35637460405657834,0.42480841169405775,0.5812450552271272,1476.75,2023-11-01
0.49418870687288363,0.4962485615650173,0.48988774468874663,0.49223157310644605,0.09941375781715027,0.7113788345748817,0.4874370391913576,0.3798278263252754,0.5682850374509891,1483.75,2023-11-02
0.4969341996888441,0.4970771001150748,0.5033398274422489,0.4987052621844078,0.038349767687175455,0.757856040135201,0.6996671677711742,0.44185139106462634,0.572796921745619,1494.5,2023-11-03
0.5060858424087122,0.5031530494821633,0.5045922627330921,0.5086469989827062,0.05522720049783541,0.798534595062133,0.8008225611434686,0.5179257855663439,0.5923774145490558,1487.25,2023-11-06
0.5024251853207651,0.4994706559263521,0.4992114296316912,0.5019421067233886,0.09204842677263013,0.779515070353614,0.8298992827448549,0.6104488784016848,0.6270356656599443,1491.55,2023-11-07
0.4932277843872974,0.4989643268124281,0.5027368030429538,0.505918801442708,0.06829497497356347,0.6249855242981384,0.7731976033246253,0.6635130593346646,0.6267659346560684,1485.65,2023-11-08
0.49510387114487053,0.49818181818181817,0.5050561276556267,0.5004624063627118,0.04740116516113826,0.29951247984110707,0.5602429698409578,0.6728842217288834,0.5693032801665219,1491.5,2023-11-09
0.4897044019401482,0.5013118527042578,0.5018554596901381,0.5058725608064368,0.029166126266531096,0.33901634343751696,0.3722628341331625,0.6193994525092877,0.5373303651451032,1500.0,2023-11-10
0.507916170952686,0.5068354430379746,0.516791910195751,0.5137334689725331,0.006513413892406439,0.584940349394108,0.35517380083310524,0.5890030660295071,0.4915801573175773,1488.8,2023-11-12
0.5006863732039899,0.5012658227848102,0.5072826792837926,0.5033755664477942,0.04400058659645995,0.675309192497907,0.5155427479543169,0.5691584286955232,0.5171807439080622,1504.4,2023-11-13
0.5116683444678318,0.5150747986191025,0.520873921514055,0.5178026449643948,0.09045623252278888,0.7716189599381076,0.7001532668692052,0.5626877876845294,0.5594268849997227,1508.35,2023-11-15
0.5167932643909581,0.5224856156501726,0.5238426570182761,0.5214556552298159,0.0645007706832569,0.7791515598635714,0.7830317122976721,0.5626003981106272,0.6155309248832905,1505.1,2023-11-16
0.4987645282328177,0.5118987341772151,0.5101586418035067,0.5184500138721909,0.050968996733101395,0.7497267843160089,0.814788964144801,0.592588763947634,0.6659398386688694,1505.2,2023-11-17
0.5198133064885146,0.5169620253164556,0.5218016513591242,0.5185424951447334,0.04113201790708273,0.669956811780587,0.7714052646258766,0.6816452649550406,0.7256807110622198,1517.95,2023-11-20
0.5253042921204356,0.525247410817031,0.5315892012246033,0.5303338573938777,0.05380073320776138,0.440133775614604,0.6267315001030213,0.7059543552126729,0.7079724728127357,1512.55,2023-11-21
0.5262194563924223,0.5234062140391255,0.5236571110492623,0.525339868676593,0.06317237107805394,0.5779180516586121,0.5534131749699877,0.7042661629218602,0.6884986718518489,1521.3,2023-11-22
0.5156950672645739,0.5269505178365937,0.5282493737823546,0.5334319800240451,0.026985170279870765,0.7213850560328787,0.5753598634461177,0.715343009922963,0.6831770435072747,1532.1,2023-11-23
0.5273176535188067,0.535512082853855,0.5387791075238888,0.5434199574586146,0.034689621494434206,0.5242478844372462,0.6112550445789163,0.6558738791113061,0.6431547636119406,1528.65,2023-11-24
0.5401299533266222,0.5392865362485616,0.5442991001020501,0.5402293535559052,0.061744656840598246,0.6226466918173494,0.6303427180120024,0.6182493975438585,0.6202654659926633,1559.15,2023-11-28
0.5389402397730394,0.5629919447640966,0.5509787549865479,0.5684361416813096,0.07424372877637599,0.4772012986595665,0.5261387940414852,0.5527330322081027,0.5987016737507891,1558.8,2023-11-29
0.5711997803605748,0.5716915995397008,0.5594674830689303,0.5681124572274115,0.15403249751050554,0.5066529839404459,0.5186302779413158,0.513474049806032,0.6289263799125908,1555.4,2023-11-30
0.560904182300723,0.5655235903337169,0.5686983950273679,0.564968093960973,0.04748398587567845,0.4370563518518861,0.4394307362377394,0.5127342231470849,0.6432317928462379,1609.4,2023-12-01
0.5884506268875263,0.6081012658227848,0.5886909731886074,0.6149079811338206,0.11165207820009475,0.31919970785249885,0.3720045243848789,0.45053715746335915,0.6044565043493445,1623.7,2023-12-04
